,sample,objid,wid,clust
870,5workers_rand9,47,196,2
871,5workers_rand9,47,209,1
872,5workers_rand9,47,214,0
873,5workers_rand9,47,175,0
874,5workers_rand9,47,115,0
875,5workers_rand6,1,181,0
876,5workers_rand6,1,148,0
877,5workers_rand6,1,118,0
878,5workers_rand6,1,137,0
879,5workers_rand6,1,247,0
880,5workers_rand6,4,175,0
881,5workers_rand6,4,184,0
882,5workers_rand6,4,201,0
883,5workers_rand6,4,137,0
884,5workers_rand6,4,234,0
885,5workers_rand6,7,143,0
886,5workers_rand6,7,146,1
887,5workers_rand6,7,181,0
888,5workers_rand6,7,140,0
889,5workers_rand6,7,241,0
890,5workers_rand6,8,169,0
891,5workers_rand6,8,193,0
892,5workers_rand6,8,208,0
893,5workers_rand6,8,156,1
894,5workers_rand6,8,260,1
895,5workers_rand6,10,167,0
896,5workers_rand6,10,240,0
897,5workers_rand6,10,139,0
898,5workers_rand6,10,149,0
899,5workers_rand6,10,146,0
900,5workers_rand6,20,156,1
901,5workers_rand6,20,189,1
902,5workers_rand6,20,184,1
903,5workers_rand6,20,181,1
904,5workers_rand6,20,219,1
905,5workers_rand6,15,230,0
906,5workers_rand6,15,235,0
907,5workers_rand6,15,272,0
908,5workers_rand6,15,130,0
909,5workers_rand6,15,68,0
910,5workers_rand6,18,193,0
911,5workers_rand6,18,194,0
912,5workers_rand6,18,203,0
913,5workers_rand6,18,181,0
914,5workers_rand6,18,217,0
915,5workers_rand6,21,156,0
916,5workers_rand6,21,189,0
917,5workers_rand6,21,114,1
918,5workers_rand6,21,181,0
919,5workers_rand6,21,219,0
920,5workers_rand6,22,156,0
921,5workers_rand6,22,189,0
922,5workers_rand6,22,199,0
923,5workers_rand6,22,135,0
924,5workers_rand6,22,214,0
925,5workers_rand6,25,196,1
926,5workers_rand6,25,169,0
927,5workers_rand6,25,208,0
928,5workers_rand6,25,52,0
929,5workers_rand6,25,250,0
930,5workers_rand6,26,169,0
931,5workers_rand6,26,148,0
932,5workers_rand6,26,140,0
933,5workers_rand6,26,116,0
934,5workers_rand6,26,170,0
935,5workers_rand6,27,181,0
936,5workers_rand6,27,149,0
937,5workers_rand6,27,161,0
938,5workers_rand6,27,140,0
939,5workers_rand6,27,245,0
940,5workers_rand6,28,201,0
941,5workers_rand6,28,52,0
942,5workers_rand6,28,131,0
943,5workers_rand6,28,82,1
944,5workers_rand6,28,252,0
945,5workers_rand6,29,161,0
946,5workers_rand6,29,131,0
947,5workers_rand6,29,105,0
948,5workers_rand6,29,135,0
949,5workers_rand6,29,187,0
950,5workers_rand6,30,175,1
951,5workers_rand6,30,146,1
952,5workers_rand6,30,118,1
953,5workers_rand6,30,148,1
954,5workers_rand6,30,156,1
955,5workers_rand6,31,156,0
956,5workers_rand6,31,155,0
957,5workers_rand6,31,169,0
958,5workers_rand6,31,146,0
959,5workers_rand6,31,235,1
960,5workers_rand6,32,175,0
961,5workers_rand6,32,133,0
962,5workers_rand6,32,97,0
963,5workers_rand6,32,131,0
964,5workers_rand6,32,239,0
965,5workers_rand6,33,175,0
966,5workers_rand6,33,156,0
967,5workers_rand6,33,199,1
968,5workers_rand6,33,148,0
969,5workers_rand6,33,230,0
970,5workers_rand6,34,196,1
971,5workers_rand6,34,192,1
972,5workers_rand6,34,184,1
973,5workers_rand6,34,181,1
974,5workers_rand6,34,260,0
975,5workers_rand6,37,211,0
976,5workers_rand6,37,182,1
977,5workers_rand6,37,143,1
978,5workers_rand6,37,140,0
979,5workers_rand6,37,209,1
980,5workers_rand6,40,75,0
981,5workers_rand6,40,52,0
982,5workers_rand6,40,175,0
983,5workers_rand6,40,136,0
984,5workers_rand6,40,234,0
985,5workers_rand6,41,193,0
986,5workers_rand6,41,181,0
987,5workers_rand6,41,209,0
988,5workers_rand6,41,52,0
989,5workers_rand6,41,260,1
990,5workers_rand6,42,161,0
991,5workers_rand6,42,159,0
992,5workers_rand6,42,193,1
993,5workers_rand6,42,148,0
994,5workers_rand6,42,228,0
995,5workers_rand6,47,175,0
996,5workers_rand6,47,9,0
997,5workers_rand6,47,208,2
998,5workers_rand6,47,156,1
999,5workers_rand6,47,234,1
1000,5workers_rand7,1,196,0
1001,5workers_rand7,1,116,0
1002,5workers_rand7,1,156,0
1003,5workers_rand7,1,118,0
1004,5workers_rand7,1,148,0
1005,5workers_rand7,4,156,0
1006,5workers_rand7,4,133,0
1007,5workers_rand7,4,148,0
1008,5workers_rand7,4,142,0
1009,5workers_rand7,4,219,0
1010,5workers_rand7,7,137,1
1011,5workers_rand7,7,84,1
1012,5workers_rand7,7,116,0
1013,5workers_rand7,7,114,0
1014,5workers_rand7,7,218,0
1015,5workers_rand7,8,181,2
1016,5workers_rand7,8,46,2
1017,5workers_rand7,8,131,0
1018,5workers_rand7,8,54,0
1019,5workers_rand7,8,247,2
1020,5workers_rand7,10,116,0
1021,5workers_rand7,10,2,0
1022,5workers_rand7,10,149,0
1023,5workers_rand7,10,161,0
1024,5workers_rand7,10,114,1
1025,5workers_rand7,20,38,4
1026,5workers_rand7,20,219,1
1027,5workers_rand7,20,181,1
1028,5workers_rand7,20,217,2
1029,5workers_rand7,20,16,4
1030,5workers_rand7,15,51,0
1031,5workers_rand7,15,242,0
1032,5workers_rand7,15,130,0
1033,5workers_rand7,15,142,0
1034,5workers_rand7,15,46,0
1035,5workers_rand7,18,156,0
1036,5workers_rand7,18,32,0
1037,5workers_rand7,18,172,0
1038,5workers_rand7,18,33,0
1039,5workers_rand7,18,211,0
1040,5workers_rand7,21,187,0
1041,5workers_rand7,21,46,0
1042,5workers_rand7,21,178,1
1043,5workers_rand7,21,48,0
1044,5workers_rand7,21,214,0
1045,5workers_rand7,22,181,0
1046,5workers_rand7,22,30,0
1047,5workers_rand7,22,174,1
1048,5workers_rand7,22,46,0
1049,5workers_rand7,22,210,0
1050,5workers_rand7,25,156,1
1051,5workers_rand7,25,136,0
1052,5workers_rand7,25,143,0
1053,5workers_rand7,25,133,0
1054,5workers_rand7,25,234,0
1055,5workers_rand7,26,219,0
1056,5workers_rand7,26,68,0
1057,5workers_rand7,26,137,0
1058,5workers_rand7,26,116,0
1059,5workers_rand7,26,142,0
1060,5workers_rand7,27,146,0
1061,5workers_rand7,27,120,0
1062,5workers_rand7,27,136,2
1063,5workers_rand7,27,219,0
1064,5workers_rand7,27,218,0
1065,5workers_rand7,28,219,0
1066,5workers_rand7,28,133,0
1067,5workers_rand7,28,9,0
1068,5workers_rand7,28,131,0
1069,5workers_rand7,28,52,0
1070,5workers_rand7,29,193,0
1071,5workers_rand7,29,86,1
1072,5workers_rand7,29,149,0
1073,5workers_rand7,29,105,0
1074,5workers_rand7,29,131,0
1075,5workers_rand7,30,234,1
1076,5workers_rand7,30,116,1
1077,5workers_rand7,30,143,1
1078,5workers_rand7,30,118,1
1079,5workers_rand7,30,146,1
1080,5workers_rand7,31,147,1
1081,5workers_rand7,31,116,0
1082,5workers_rand7,31,141,0
1083,5workers_rand7,31,118,1
1084,5workers_rand7,31,219,0
1085,5workers_rand7,32,218,0
1086,5workers_rand7,32,89,0
1087,5workers_rand7,32,148,0
1088,5workers_rand7,32,97,0
1089,5workers_rand7,32,133,0
1090,5workers_rand7,33,52,0
1091,5workers_rand7,33,114,1
1092,5workers_rand7,33,139,0
1093,5workers_rand7,33,116,0
1094,5workers_rand7,33,218,0
1095,5workers_rand7,34,187,1
1096,5workers_rand7,34,131,1
1097,5workers_rand7,34,147,0
1098,5workers_rand7,34,133,1
1099,5workers_rand7,34,235,1
1100,5workers_rand7,37,219,1
1101,5workers_rand7,37,133,0
1102,5workers_rand7,37,52,1
1103,5workers_rand7,37,140,0
1104,5workers_rand7,37,146,0
1105,5workers_rand7,40,146,0
1106,5workers_rand7,40,63,0
1107,5workers_rand7,40,68,1
1108,5workers_rand7,40,9,0
1109,5workers_rand7,40,218,0
1110,5workers_rand7,41,161,1
1111,5workers_rand7,41,118,1
1112,5workers_rand7,41,145,0
1113,5workers_rand7,41,133,0
1114,5workers_rand7,41,239,0
1115,5workers_rand7,42,146,1
1116,5workers_rand7,42,68,1
1117,5workers_rand7,42,135,0
1118,5workers_rand7,42,133,1
1119,5workers_rand7,42,219,1
1120,5workers_rand7,47,187,2
1121,5workers_rand7,47,116,2
1122,5workers_rand7,47,146,0
1123,5workers_rand7,47,126,2
1124,5workers_rand7,47,219,2
1125,5workers_rand4,1,196,0
1126,5workers_rand4,1,223,0
1127,5workers_rand4,1,116,0
1128,5workers_rand4,1,248,0
1129,5workers_rand4,1,246,0
1130,5workers_rand4,4,169,0
1131,5workers_rand4,4,68,0
1132,5workers_rand4,4,209,0
1133,5workers_rand4,4,133,0
1134,5workers_rand4,4,137,0
1135,5workers_rand4,7,161,0
1136,5workers_rand4,7,106,0
1137,5workers_rand4,7,192,0
1138,5workers_rand4,7,84,1
1139,5workers_rand4,7,140,0
1140,5workers_rand4,8,22,1
1141,5workers_rand4,8,156,1
1142,5workers_rand4,8,46,2
1143,5workers_rand4,8,184,2
1144,5workers_rand4,8,199,0
1145,5workers_rand4,10,139,0
1146,5workers_rand4,10,54,0
1147,5workers_rand4,10,149,0
1148,5workers_rand4,10,199,0
1149,5workers_rand4,10,260,0
1150,5workers_rand4,20,192,1
1151,5workers_rand4,20,8,4
1152,5workers_rand4,20,201,2
1153,5workers_rand4,20,16,4
1154,5workers_rand4,20,181,1
1155,5workers_rand4,15,272,0
1156,5workers_rand4,15,16,0
1157,5workers_rand4,15,130,0
1158,5workers_rand4,15,161,0
1159,5workers_rand4,15,241,0
1160,5workers_rand4,18,9,0
1161,5workers_rand4,18,181,0
1162,5workers_rand4,18,32,0
1163,5workers_rand4,18,184,0
1164,5workers_rand4,18,199,0
1165,5workers_rand4,21,201,0
1166,5workers_rand4,21,30,0
1167,5workers_rand4,21,116,0
1168,5workers_rand4,21,46,0
1169,5workers_rand4,21,181,0
1170,5workers_rand4,22,198,0
1171,5workers_rand4,22,24,1
1172,5workers_rand4,22,207,0
1173,5workers_rand4,22,30,0
1174,5workers_rand4,22,135,0
1175,5workers_rand4,25,68,1
1176,5workers_rand4,25,52,0
1177,5workers_rand4,25,136,0
1178,5workers_rand4,25,199,1
1179,5workers_rand4,25,201,1
1180,5workers_rand4,26,114,0
1181,5workers_rand4,26,198,1
1182,5workers_rand4,26,218,0
1183,5workers_rand4,26,68,0
1184,5workers_rand4,26,140,0
1185,5workers_rand4,27,52,0
1186,5workers_rand4,27,114,0
1187,5workers_rand4,27,156,0
1188,5workers_rand4,27,120,0
1189,5workers_rand4,27,140,0
1190,5workers_rand4,28,219,0
1191,5workers_rand4,28,230,0
1192,5workers_rand4,28,133,0
1193,5workers_rand4,28,271,0
1194,5workers_rand4,28,247,0
1195,5workers_rand4,29,135,0
1196,5workers_rand4,29,184,1
1197,5workers_rand4,29,86,1
1198,5workers_rand4,29,81,2
1199,5workers_rand4,29,175,0
1200,5workers_rand4,30,148,1
1201,5workers_rand4,30,225,1
1202,5workers_rand4,30,116,1
1203,5workers_rand4,30,263,0
1204,5workers_rand4,30,199,1
1205,5workers_rand4,31,175,0
1206,5workers_rand4,31,114,0
1207,5workers_rand4,31,199,1
1208,5workers_rand4,31,116,0
1209,5workers_rand4,31,146,0
1210,5workers_rand4,32,218,0
1211,5workers_rand4,32,219,0
1212,5workers_rand4,32,89,0
1213,5workers_rand4,32,247,0
1214,5workers_rand4,32,235,0
1215,5workers_rand4,33,193,0
1216,5workers_rand4,33,103,0
1217,5workers_rand4,33,196,0
1218,5workers_rand4,33,114,1
1219,5workers_rand4,33,148,0
1220,5workers_rand4,34,116,1
1221,5workers_rand4,34,181,1
1222,5workers_rand4,34,131,1
1223,5workers_rand4,34,169,1
1224,5workers_rand4,34,234,1
1225,5workers_rand4,37,68,0
1226,5workers_rand4,37,199,0
1227,5workers_rand4,37,214,0
1228,5workers_rand4,37,133,0
1229,5workers_rand4,37,143,1
1230,5workers_rand4,40,187,0
1231,5workers_rand4,40,97,0
1232,5workers_rand4,40,169,0
1233,5workers_rand4,40,63,0
1234,5workers_rand4,40,136,0
1235,5workers_rand4,41,68,0
1236,5workers_rand4,41,52,0
1237,5workers_rand4,41,118,1
1238,5workers_rand4,41,196,0
1239,5workers_rand4,41,184,1
1240,5workers_rand4,42,156,0
1241,5workers_rand4,42,114,0
1242,5workers_rand4,42,201,1
1243,5workers_rand4,42,68,1
1244,5workers_rand4,42,148,0
1245,5workers_rand4,47,199,2
1246,5workers_rand4,47,114,2
1247,5workers_rand4,47,82,2
1248,5workers_rand4,47,116,2
1249,5workers_rand4,47,156,1
1250,5workers_rand5,1,196,0
1251,5workers_rand5,1,156,0
1252,5workers_rand5,1,219,0
1253,5workers_rand5,1,201,0
1254,5workers_rand5,1,246,0
1255,5workers_rand5,4,196,0
1256,5workers_rand5,4,265,0
1257,5workers_rand5,4,208,1
1258,5workers_rand5,4,240,0
1259,5workers_rand5,4,137,0
1260,5workers_rand5,7,187,0
1261,5workers_rand5,7,249,0
1262,5workers_rand5,7,9,0
1263,5workers_rand5,7,267,0
1264,5workers_rand5,7,140,0
1265,5workers_rand5,8,135,0
1266,5workers_rand5,8,118,0
1267,5workers_rand5,8,234,2
1268,5workers_rand5,8,156,1
1269,5workers_rand5,8,219,0
1270,5workers_rand5,10,223,0
1271,5workers_rand5,10,205,0
1272,5workers_rand5,10,218,0
1273,5workers_rand5,10,261,0
1274,5workers_rand5,10,149,0
1275,5workers_rand5,20,209,1
1276,5workers_rand5,20,241,3
1277,5workers_rand5,20,214,3
1278,5workers_rand5,20,169,3
1279,5workers_rand5,20,181,1
1280,5workers_rand5,15,219,0
1281,5workers_rand5,15,181,0
1282,5workers_rand5,15,9,0
1283,5workers_rand5,15,261,0
1284,5workers_rand5,15,130,0
1285,5workers_rand5,18,205,0
1286,5workers_rand5,18,225,0
1287,5workers_rand5,18,196,0
1288,5workers_rand5,18,256,0
1289,5workers_rand5,18,181,0
1290,5workers_rand5,21,209,0
1291,5workers_rand5,21,234,0
1292,5workers_rand5,21,208,0
1293,5workers_rand5,21,256,0
1294,5workers_rand5,21,181,0
1295,5workers_rand5,22,201,0
1296,5workers_rand5,22,218,0
1297,5workers_rand5,22,205,0
1298,5workers_rand5,22,259,0
1299,5workers_rand5,22,135,0
1300,5workers_rand5,25,209,1
1301,5workers_rand5,25,253,1
1302,5workers_rand5,25,135,1
1303,5workers_rand5,25,260,1
1304,5workers_rand5,25,52,0
1305,5workers_rand5,26,198,1
1306,5workers_rand5,26,130,0
1307,5workers_rand5,26,184,0
1308,5workers_rand5,26,137,0
1309,5workers_rand5,26,214,0
1310,5workers_rand5,27,159,0
1311,5workers_rand5,27,252,0
1312,5workers_rand5,27,9,0
1313,5workers_rand5,27,258,0
1314,5workers_rand5,27,140,0
1315,5workers_rand5,28,219,0
1316,5workers_rand5,28,9,0
1317,5workers_rand5,28,234,0
1318,5workers_rand5,28,214,0
1319,5workers_rand5,28,247,0
1320,5workers_rand5,29,82,2
1321,5workers_rand5,29,68,0
1322,5workers_rand5,29,192,0
1323,5workers_rand5,29,149,0
1324,5workers_rand5,29,81,2
1325,5workers_rand5,30,263,0
1326,5workers_rand5,30,131,1
1327,5workers_rand5,30,201,1
1328,5workers_rand5,30,143,1
1329,5workers_rand5,30,239,1
1330,5workers_rand5,31,193,0
1331,5workers_rand5,31,246,0
1332,5workers_rand5,31,9,0
1333,5workers_rand5,31,260,1
1334,5workers_rand5,31,146,0
1335,5workers_rand5,32,218,0
1336,5workers_rand5,32,148,0
1337,5workers_rand5,32,225,0
1338,5workers_rand5,32,201,0
1339,5workers_rand5,32,235,0
1340,5workers_rand5,33,209,0
1341,5workers_rand5,33,239,0
1342,5workers_rand5,33,205,1
1343,5workers_rand5,33,263,1
1344,5workers_rand5,33,148,0
1345,5workers_rand5,34,208,1
1346,5workers_rand5,34,148,1
1347,5workers_rand5,34,220,1
1348,5workers_rand5,34,181,1
1349,5workers_rand5,34,209,1
1350,5workers_rand5,37,199,0
1351,5workers_rand5,37,147,0
1352,5workers_rand5,37,135,1
1353,5workers_rand5,37,52,1
1354,5workers_rand5,37,250,0
1355,5workers_rand5,40,193,1
1356,5workers_rand5,40,246,0
1357,5workers_rand5,40,184,0
1358,5workers_rand5,40,262,0
1359,5workers_rand5,40,136,0
1360,5workers_rand5,41,214,0
1361,5workers_rand5,41,141,0
1362,5workers_rand5,41,192,1
1363,5workers_rand5,41,52,0
1364,5workers_rand5,41,135,1
1365,5workers_rand5,42,199,0
1366,5workers_rand5,42,239,0
1367,5workers_rand5,42,184,0
1368,5workers_rand5,42,256,1
1369,5workers_rand5,42,148,0
1370,5workers_rand5,47,209,1
1371,5workers_rand5,47,246,2
1372,5workers_rand5,47,211,1
1373,5workers_rand5,47,263,2
1374,5workers_rand5,47,156,1
1375,5workers_rand2,1,219,0
1376,5workers_rand2,1,223,0
1377,5workers_rand2,1,238,0
1378,5workers_rand2,1,156,0
1379,5workers_rand2,1,114,0
1380,5workers_rand2,4,199,0
1381,5workers_rand2,4,192,0
1382,5workers_rand2,4,185,0
1383,5workers_rand2,4,196,0
1384,5workers_rand2,4,225,0
1385,5workers_rand2,7,175,1
1386,5workers_rand2,7,159,1
1387,5workers_rand2,7,147,1
1388,5workers_rand2,7,187,0
1389,5workers_rand2,7,219,0
1390,5workers_rand2,8,235,1
1391,5workers_rand2,8,247,2
1392,5workers_rand2,8,260,1
1393,5workers_rand2,8,156,1
1394,5workers_rand2,8,135,0
1395,5workers_rand2,10,193,0
1396,5workers_rand2,10,199,0
1397,5workers_rand2,10,167,0
1398,5workers_rand2,10,187,0
1399,5workers_rand2,10,233,0
1400,5workers_rand2,20,184,1
1401,5workers_rand2,20,215,3
1402,5workers_rand2,20,156,1
1403,5workers_rand2,20,199,2
1404,5workers_rand2,20,200,4
1405,5workers_rand2,15,156,0
1406,5workers_rand2,15,161,0
1407,5workers_rand2,15,230,0
1408,5workers_rand2,15,143,0
1409,5workers_rand2,15,223,0
1410,5workers_rand2,18,189,0
1411,5workers_rand2,18,184,0
1412,5workers_rand2,18,205,0
1413,5workers_rand2,18,214,0
1414,5workers_rand2,18,208,0
1415,5workers_rand2,21,199,0
1416,5workers_rand2,21,196,0
1417,5workers_rand2,21,9,0
1418,5workers_rand2,21,209,0
1419,5workers_rand2,21,200,0
1420,5workers_rand2,22,184,0
1421,5workers_rand2,22,169,0
1422,5workers_rand2,22,9,0
1423,5workers_rand2,22,201,0
1424,5workers_rand2,22,116,0
1425,5workers_rand2,25,9,0
1426,5workers_rand2,25,199,1
1427,5workers_rand2,25,209,1
1428,5workers_rand2,25,235,0
1429,5workers_rand2,25,82,1
1430,5workers_rand2,26,198,1
1431,5workers_rand2,26,234,0
1432,5workers_rand2,26,270,0
1433,5workers_rand2,26,137,0
1434,5workers_rand2,26,146,0
1435,5workers_rand2,27,160,1
1436,5workers_rand2,27,137,0
1437,5workers_rand2,27,147,0
1438,5workers_rand2,27,159,0
1439,5workers_rand2,27,234,0
1440,5workers_rand2,28,234,0
1441,5workers_rand2,28,230,0
1442,5workers_rand2,28,239,0
1443,5workers_rand2,28,9,0
1444,5workers_rand2,28,68,0
1445,5workers_rand2,29,82,2
1446,5workers_rand2,29,239,0
1447,5workers_rand2,29,256,2
1448,5workers_rand2,29,149,0
1449,5workers_rand2,29,148,0
1450,5workers_rand2,30,143,1
1451,5workers_rand2,30,225,1
1452,5workers_rand2,30,223,1
1453,5workers_rand2,30,211,1
1454,5workers_rand2,30,114,0
1455,5workers_rand2,31,187,0
1456,5workers_rand2,31,181,0
1457,5workers_rand2,31,137,0
1458,5workers_rand2,31,193,0
1459,5workers_rand2,31,225,0
1460,5workers_rand2,32,225,0
1461,5workers_rand2,32,219,0
1462,5workers_rand2,32,234,0
1463,5workers_rand2,32,148,0
1464,5workers_rand2,32,76,1
1465,5workers_rand2,33,184,1
1466,5workers_rand2,33,9,0
1467,5workers_rand2,33,181,0
1468,5workers_rand2,33,209,0
1469,5workers_rand2,33,192,0
1470,5workers_rand2,34,218,1
1471,5workers_rand2,34,235,1
1472,5workers_rand2,34,260,0
1473,5workers_rand2,34,181,1
1474,5workers_rand2,34,208,1
1475,5workers_rand2,37,199,0
1476,5workers_rand2,37,241,0
1477,5workers_rand2,37,260,0
1478,5workers_rand2,37,52,1
1479,5workers_rand2,37,181,0
1480,5workers_rand2,40,156,0
1481,5workers_rand2,40,181,0
1482,5workers_rand2,40,148,1
1483,5workers_rand2,40,193,1
1484,5workers_rand2,40,219,1
1485,5workers_rand2,41,225,0
1486,5workers_rand2,41,239,0
1487,5workers_rand2,41,260,1
1488,5workers_rand2,41,52,0
1489,5workers_rand2,41,214,0
1490,5workers_rand2,42,169,1
1491,5workers_rand2,42,187,0
1492,5workers_rand2,42,52,0
1493,5workers_rand2,42,199,0
1494,5workers_rand2,42,218,1
1495,5workers_rand2,47,206,2
1496,5workers_rand2,47,184,1
1497,5workers_rand2,47,201,0
1498,5workers_rand2,47,209,1
1499,5workers_rand2,47,220,0
1500,5workers_rand3,1,169,0
1501,5workers_rand3,1,159,0
1502,5workers_rand3,1,234,1
1503,5workers_rand3,1,175,0
1504,5workers_rand3,1,181,0
1505,5workers_rand3,4,133,0
1506,5workers_rand3,4,230,0
1507,5workers_rand3,4,52,0
1508,5workers_rand3,4,192,0
1509,5workers_rand3,4,82,0
1510,5workers_rand3,7,84,1
1511,5workers_rand3,7,247,1
1512,5workers_rand3,7,133,1
1513,5workers_rand3,7,159,1
1514,5workers_rand3,7,193,0
1515,5workers_rand3,8,209,0
1516,5workers_rand3,8,181,2
1517,5workers_rand3,8,46,2
1518,5workers_rand3,8,239,0
1519,5workers_rand3,8,208,0
1520,5workers_rand3,10,170,0
1521,5workers_rand3,10,114,1
1522,5workers_rand3,10,137,0
1523,5workers_rand3,10,187,0
1524,5workers_rand3,10,54,0
1525,5workers_rand3,20,209,1
1526,5workers_rand3,20,16,4
1527,5workers_rand3,20,187,3
1528,5workers_rand3,20,199,2
1529,5workers_rand3,20,8,4
1530,5workers_rand3,15,140,0
1531,5workers_rand3,15,46,0
1532,5workers_rand3,15,133,0
1533,5workers_rand3,15,143,0
1534,5workers_rand3,15,16,0
1535,5workers_rand3,18,32,0
1536,5workers_rand3,18,225,0
1537,5workers_rand3,18,208,0
1538,5workers_rand3,18,217,0
1539,5workers_rand3,18,169,0
1540,5workers_rand3,21,46,0
1541,5workers_rand3,21,225,0
1542,5workers_rand3,21,175,0
1543,5workers_rand3,21,196,0
1544,5workers_rand3,21,82,0
1545,5workers_rand3,22,30,0
1546,5workers_rand3,22,217,0
1547,5workers_rand3,22,175,0
1548,5workers_rand3,22,169,0
1549,5workers_rand3,22,208,0
1550,5workers_rand3,25,136,0
1551,5workers_rand3,25,253,1
1552,5workers_rand3,25,82,1
1553,5workers_rand3,25,250,0
1554,5workers_rand3,25,193,1
1555,5workers_rand3,26,169,0
1556,5workers_rand3,26,146,0
1557,5workers_rand3,26,68,0
1558,5workers_rand3,26,234,0
1559,5workers_rand3,26,170,0
1560,5workers_rand3,27,120,0
1561,5workers_rand3,27,239,0
1562,5workers_rand3,27,141,0
1563,5workers_rand3,27,137,0
1564,5workers_rand3,27,175,0
1565,5workers_rand3,28,208,0
1566,5workers_rand3,28,175,0
1567,5workers_rand3,28,241,0
1568,5workers_rand3,28,169,0
1569,5workers_rand3,28,201,0
1570,5workers_rand3,29,156,0
1571,5workers_rand3,29,148,0
1572,5workers_rand3,29,86,1
1573,5workers_rand3,29,75,0
1574,5workers_rand3,29,175,0
1575,5workers_rand3,30,169,1
1576,5workers_rand3,30,181,1
1577,5workers_rand3,30,187,1
1578,5workers_rand3,30,175,1
1579,5workers_rand3,30,193,1
1580,5workers_rand3,31,116,0
1581,5workers_rand3,31,245,0
1582,5workers_rand3,31,131,0
1583,5workers_rand3,31,181,0
1584,5workers_rand3,31,208,0
1585,5workers_rand3,32,193,1
